Ticker,Old Price,Date,Type,Original Currency,FX Ticker,FX Rate
VNRX,2.0899999141693115,2013-10-18,EQUITY,USD,GBP=X,
VNRX,2.0,2013-10-25,EQUITY,USD,GBP=X,
VNRX,2.450000047683716,2014-04-04,EQUITY,USD,GBP=X,
VNRX,2.75,2014-04-11,EQUITY,USD,GBP=X,
VNRX,2.450000047683716,2014-04-25,EQUITY,USD,GBP=X,
VNRX,2.25,2014-05-02,EQUITY,USD,GBP=X,
VNRX,2.2200000286102295,2014-05-09,EQUITY,USD,GBP=X,
VNRX,2.009999990463257,2014-05-16,EQUITY,USD,GBP=X,
VNRX,1.6100000143051147,2014-05-23,EQUITY,USD,GBP=X,
VNRX,1.5099999904632568,2014-05-30,EQUITY,USD,GBP=X,
VNRX,1.4199999570846558,2014-06-06,EQUITY,USD,GBP=X,
VNRX,1.6799999475479126,2014-06-13,EQUITY,USD,GBP=X,
VNRX,1.75,2014-06-20,EQUITY,USD,GBP=X,
VNRX,1.649999976158142,2014-06-27,EQUITY,USD,GBP=X,
VNRX,1.7100000381469727,2014-07-11,EQUITY,USD,GBP=X,
VNRX,1.7699999809265137,2014-07-18,EQUITY,USD,GBP=X,
VNRX,1.659999966621399,2014-07-25,EQUITY,USD,GBP=X,
VNRX,1.9900000095367432,2014-08-01,EQUITY,USD,GBP=X,
VNRX,1.6799999475479126,2014-08-08,EQUITY,USD,GBP=X,
VNRX,1.8200000524520874,2014-08-15,EQUITY,USD,GBP=X,
VNRX,2.25,2014-08-22,EQUITY,USD,GBP=X,
VNRX,2.0299999713897705,2014-08-29,EQUITY,USD,GBP=X,
VNRX,2.0999999046325684,2014-09-05,EQUITY,USD,GBP=X,
VNRX,2.0999999046325684,2014-09-12,EQUITY,USD,GBP=X,
VNRX,4.0,2014-09-19,EQUITY,USD,GBP=X,
VNRX,4.449999809265137,2014-09-26,EQUITY,USD,GBP=X,
VNRX,4.019999980926514,2014-10-03,EQUITY,USD,GBP=X,
VNRX,4.010000228881836,2014-10-10,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2014-10-17,EQUITY,USD,GBP=X,
VNRX,3.5,2014-10-24,EQUITY,USD,GBP=X,
VNRX,4.0,2015-04-10,EQUITY,USD,GBP=X,
VNRX,3.9600000381469727,2015-04-17,EQUITY,USD,GBP=X,
VNRX,3.700000047683716,2015-04-24,EQUITY,USD,GBP=X,
VNRX,3.299999952316284,2015-05-01,EQUITY,USD,GBP=X,
VNRX,3.6500000953674316,2015-05-08,EQUITY,USD,GBP=X,
VNRX,3.490000009536743,2015-05-15,EQUITY,USD,GBP=X,
VNRX,3.6600000858306885,2015-05-22,EQUITY,USD,GBP=X,
VNRX,3.7799999713897705,2015-05-29,EQUITY,USD,GBP=X,
VNRX,3.930000066757202,2015-06-05,EQUITY,USD,GBP=X,
VNRX,4.010000228881836,2015-06-12,EQUITY,USD,GBP=X,
VNRX,3.9000000953674316,2015-06-19,EQUITY,USD,GBP=X,
VNRX,4.050000190734863,2015-06-26,EQUITY,USD,GBP=X,
VNRX,3.75,2015-07-10,EQUITY,USD,GBP=X,
VNRX,3.700000047683716,2015-07-17,EQUITY,USD,GBP=X,
VNRX,3.5999999046325684,2015-07-24,EQUITY,USD,GBP=X,
VNRX,3.700000047683716,2015-07-31,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2015-08-07,EQUITY,USD,GBP=X,
VNRX,3.2799999713897705,2015-08-14,EQUITY,USD,GBP=X,
VNRX,3.200000047683716,2015-08-21,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2015-08-28,EQUITY,USD,GBP=X,
VNRX,3.690000057220459,2015-09-04,EQUITY,USD,GBP=X,
VNRX,4.599999904632568,2015-09-11,EQUITY,USD,GBP=X,
VNRX,4.670000076293945,2015-09-18,EQUITY,USD,GBP=X,
VNRX,4.849999904632568,2015-09-25,EQUITY,USD,GBP=X,
VNRX,4.320000171661377,2015-10-02,EQUITY,USD,GBP=X,
VNRX,4.400000095367432,2015-10-09,EQUITY,USD,GBP=X,
VNRX,4.630000114440918,2015-10-16,EQUITY,USD,GBP=X,
VNRX,4.300000190734863,2015-10-23,EQUITY,USD,GBP=X,
VNRX,3.5999999046325684,2016-04-01,EQUITY,USD,GBP=X,
VNRX,3.75,2016-04-08,EQUITY,USD,GBP=X,
VNRX,3.75,2016-04-15,EQUITY,USD,GBP=X,
VNRX,3.5,2016-04-22,EQUITY,USD,GBP=X,
VNRX,3.390000104904175,2016-04-29,EQUITY,USD,GBP=X,
VNRX,3.240000009536743,2016-05-06,EQUITY,USD,GBP=X,
VNRX,3.4200000762939453,2016-05-13,EQUITY,USD,GBP=X,
VNRX,3.5399999618530273,2016-05-20,EQUITY,USD,GBP=X,
VNRX,3.309999942779541,2016-05-27,EQUITY,USD,GBP=X,
VNRX,3.549999952316284,2016-06-03,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2016-06-10,EQUITY,USD,GBP=X,
VNRX,3.3399999141693115,2016-06-17,EQUITY,USD,GBP=X,
VNRX,3.4000000953674316,2016-06-24,EQUITY,USD,GBP=X,
VNRX,3.25,2016-07-01,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2016-07-08,EQUITY,USD,GBP=X,
VNRX,3.3299999237060547,2016-07-15,EQUITY,USD,GBP=X,
VNRX,3.25,2016-07-22,EQUITY,USD,GBP=X,
VNRX,3.440000057220459,2016-07-29,EQUITY,USD,GBP=X,
VNRX,3.390000104904175,2016-08-05,EQUITY,USD,GBP=X,
VNRX,3.2899999618530273,2016-08-12,EQUITY,USD,GBP=X,
VNRX,3.4800000190734863,2016-08-19,EQUITY,USD,GBP=X,
VNRX,3.75,2016-08-26,EQUITY,USD,GBP=X,
VNRX,3.8499999046325684,2016-09-02,EQUITY,USD,GBP=X,
VNRX,4.699999809265137,2016-09-09,EQUITY,USD,GBP=X,
VNRX,5.099999904632568,2016-09-16,EQUITY,USD,GBP=X,
VNRX,5.28000020980835,2016-09-23,EQUITY,USD,GBP=X,
VNRX,5.300000190734863,2016-09-30,EQUITY,USD,GBP=X,
VNRX,4.900000095367432,2016-10-07,EQUITY,USD,GBP=X,
VNRX,4.829999923706055,2016-10-14,EQUITY,USD,GBP=X,
VNRX,4.849999904632568,2016-10-21,EQUITY,USD,GBP=X,
VNRX,4.570000171661377,2016-10-28,EQUITY,USD,GBP=X,
VNRX,4.019999980926514,2017-03-31,EQUITY,USD,GBP=X,
VNRX,4.019999980926514,2017-04-07,EQUITY,USD,GBP=X,
VNRX,3.809999942779541,2017-04-21,EQUITY,USD,GBP=X,
VNRX,3.8499999046325684,2017-04-28,EQUITY,USD,GBP=X,
VNRX,3.4700000286102295,2017-05-05,EQUITY,USD,GBP=X,
VNRX,3.759999990463257,2017-05-12,EQUITY,USD,GBP=X,
VNRX,3.390000104904175,2017-05-19,EQUITY,USD,GBP=X,
VNRX,3.4000000953674316,2017-05-26,EQUITY,USD,GBP=X,
VNRX,3.430000066757202,2017-06-02,EQUITY,USD,GBP=X,
VNRX,3.640000104904175,2017-06-09,EQUITY,USD,GBP=X,
VNRX,3.2300000190734863,2017-06-16,EQUITY,USD,GBP=X,
VNRX,3.4000000953674316,2017-06-23,EQUITY,USD,GBP=X,
VNRX,3.5399999618530273,2017-06-30,EQUITY,USD,GBP=X,
VNRX,3.380000114440918,2017-07-07,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2017-07-10,EQUITY,USD,GBP=X,
VNRX,3.2699999809265137,2017-07-14,EQUITY,USD,GBP=X,
VNRX,3.0999999046325684,2017-07-21,EQUITY,USD,GBP=X,
VNRX,3.1500000953674316,2017-07-28,EQUITY,USD,GBP=X,
VNRX,3.109999895095825,2017-08-04,EQUITY,USD,GBP=X,
VNRX,2.9200000762939453,2017-08-11,EQUITY,USD,GBP=X,
VNRX,2.5199999809265137,2017-08-18,EQUITY,USD,GBP=X,
VNRX,2.569999933242798,2017-08-25,EQUITY,USD,GBP=X,
VNRX,2.890000104904175,2017-09-01,EQUITY,USD,GBP=X,
VNRX,2.819999933242798,2017-09-08,EQUITY,USD,GBP=X,
VNRX,2.700000047683716,2017-09-15,EQUITY,USD,GBP=X,
VNRX,2.9800000190734863,2017-09-22,EQUITY,USD,GBP=X,
VNRX,2.630000114440918,2017-09-29,EQUITY,USD,GBP=X,
VNRX,2.700000047683716,2017-10-06,EQUITY,USD,GBP=X,
VNRX,2.4200000762939453,2017-10-13,EQUITY,USD,GBP=X,
VNRX,2.25,2017-10-20,EQUITY,USD,GBP=X,
VNRX,2.359999895095825,2017-10-27,EQUITY,USD,GBP=X,
VNRX,3.640000104904175,2017-11-16,EQUITY,USD,GBP=X,
VNRX,2.259999990463257,2018-04-06,EQUITY,USD,GBP=X,
VNRX,2.259999990463257,2018-04-13,EQUITY,USD,GBP=X,
VNRX,2.190000057220459,2018-04-20,EQUITY,USD,GBP=X,
VNRX,2.0799999237060547,2018-04-27,EQUITY,USD,GBP=X,
VNRX,2.2300000190734863,2018-05-04,EQUITY,USD,GBP=X,
VNRX,2.1700000762939453,2018-05-11,EQUITY,USD,GBP=X,
VNRX,2.3399999141693115,2018-05-18,EQUITY,USD,GBP=X,
VNRX,2.3299999237060547,2018-05-25,EQUITY,USD,GBP=X,
VNRX,2.359999895095825,2018-06-01,EQUITY,USD,GBP=X,
VNRX,2.359999895095825,2018-06-08,EQUITY,USD,GBP=X,
VNRX,2.4000000953674316,2018-06-15,EQUITY,USD,GBP=X,
VNRX,2.200000047683716,2018-06-22,EQUITY,USD,GBP=X,
VNRX,2.0,2018-06-29,EQUITY,USD,GBP=X,
VNRX,2.2200000286102295,2018-07-06,EQUITY,USD,GBP=X,
VNRX,2.0199999809265137,2018-07-13,EQUITY,USD,GBP=X,
VNRX,1.9900000095367432,2018-07-20,EQUITY,USD,GBP=X,
VNRX,1.8200000524520874,2018-07-27,EQUITY,USD,GBP=X,
VNRX,1.7300000190734863,2018-08-03,EQUITY,USD,GBP=X,
VNRX,1.690000057220459,2018-08-10,EQUITY,USD,GBP=X,
VNRX,1.8600000143051147,2018-08-17,EQUITY,USD,GBP=X,
VNRX,2.0,2018-08-24,EQUITY,USD,GBP=X,
VNRX,2.3299999237060547,2018-08-31,EQUITY,USD,GBP=X,
VNRX,2.2300000190734863,2018-09-07,EQUITY,USD,GBP=X,
VNRX,2.2200000286102295,2018-09-14,EQUITY,USD,GBP=X,
VNRX,2.3399999141693115,2018-09-21,EQUITY,USD,GBP=X,
VNRX,2.5899999141693115,2018-09-28,EQUITY,USD,GBP=X,
VNRX,2.799999952316284,2018-10-05,EQUITY,USD,GBP=X,
VNRX,2.8499999046325684,2018-10-12,EQUITY,USD,GBP=X,
VNRX,2.799999952316284,2018-10-19,EQUITY,USD,GBP=X,
VNRX,2.509999990463257,2018-10-26,EQUITY,USD,GBP=X,
VNRX,3.200000047683716,2019-04-05,EQUITY,USD,GBP=X,
VNRX,3.4600000381469727,2019-04-12,EQUITY,USD,GBP=X,
VNRX,3.4000000953674316,2019-04-26,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2019-05-03,EQUITY,USD,GBP=X,
VNRX,3.4000000953674316,2019-05-10,EQUITY,USD,GBP=X,
VNRX,3.390000104904175,2019-05-17,EQUITY,USD,GBP=X,
VNRX,3.3399999141693115,2019-05-21,EQUITY,USD,GBP=X,
VNRX,3.2300000190734863,2019-05-24,EQUITY,USD,GBP=X,
VNRX,2.930000066757202,2019-05-31,EQUITY,USD,GBP=X,
VNRX,2.990000009536743,2019-06-07,EQUITY,USD,GBP=X,
VNRX,3.0199999809265137,2019-06-14,EQUITY,USD,GBP=X,
VNRX,3.119999885559082,2019-06-21,EQUITY,USD,GBP=X,
VNRX,3.140000104904175,2019-06-28,EQUITY,USD,GBP=X,
VNRX,3.109999895095825,2019-07-05,EQUITY,USD,GBP=X,
VNRX,3.369999885559082,2019-07-12,EQUITY,USD,GBP=X,
VNRX,3.5,2019-07-19,EQUITY,USD,GBP=X,
VNRX,4.400000095367432,2019-07-26,EQUITY,USD,GBP=X,
VNRX,4.170000076293945,2019-08-02,EQUITY,USD,GBP=X,
VNRX,3.859999895095825,2019-08-09,EQUITY,USD,GBP=X,
VNRX,4.230000019073486,2019-08-16,EQUITY,USD,GBP=X,
VNRX,4.010000228881836,2019-08-23,EQUITY,USD,GBP=X,
VNRX,3.609999895095825,2019-08-30,EQUITY,USD,GBP=X,
VNRX,3.880000114440918,2019-09-06,EQUITY,USD,GBP=X,
VNRX,4.010000228881836,2019-09-13,EQUITY,USD,GBP=X,
VNRX,4.769999980926514,2019-09-20,EQUITY,USD,GBP=X,
VNRX,5.460000038146973,2019-09-27,EQUITY,USD,GBP=X,
VNRX,5.440000057220459,2019-10-04,EQUITY,USD,GBP=X,
VNRX,5.159999847412109,2019-10-11,EQUITY,USD,GBP=X,
VNRX,5.679999828338623,2019-10-18,EQUITY,USD,GBP=X,
VNRX,5.949999809265137,2019-10-25,EQUITY,USD,GBP=X,
VNRX,3.200000047683716,2020-04-03,EQUITY,USD,GBP=X,
VNRX,3.680000066757202,2020-04-17,EQUITY,USD,GBP=X,
VNRX,4.090000152587891,2020-04-24,EQUITY,USD,GBP=X,
VNRX,4.110000133514404,2020-05-01,EQUITY,USD,GBP=X,
VNRX,4.159999847412109,2020-05-08,EQUITY,USD,GBP=X,
VNRX,3.6500000953674316,2020-05-15,EQUITY,USD,GBP=X,
VNRX,3.0,2020-05-22,EQUITY,USD,GBP=X,
VNRX,3.0799999237060547,2020-05-29,EQUITY,USD,GBP=X,
VNRX,3.140000104904175,2020-06-05,EQUITY,USD,GBP=X,
VNRX,2.9000000953674316,2020-06-12,EQUITY,USD,GBP=X,
VNRX,3.6600000858306885,2020-06-19,EQUITY,USD,GBP=X,
VNRX,4.110000133514404,2020-06-26,EQUITY,USD,GBP=X,
VNRX,3.5,2020-07-10,EQUITY,USD,GBP=X,
VNRX,3.7100000381469727,2020-07-17,EQUITY,USD,GBP=X,
VNRX,3.740000009536743,2020-07-24,EQUITY,USD,GBP=X,
VNRX,3.2300000190734863,2020-07-31,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2020-08-07,EQUITY,USD,GBP=X,
VNRX,3.4600000381469727,2020-08-14,EQUITY,USD,GBP=X,
VNRX,3.4600000381469727,2020-08-21,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2020-08-28,EQUITY,USD,GBP=X,
VNRX,3.2200000286102295,2020-09-04,EQUITY,USD,GBP=X,
VNRX,3.1500000953674316,2020-09-11,EQUITY,USD,GBP=X,
VNRX,3.109999895095825,2020-09-18,EQUITY,USD,GBP=X,
VNRX,3.0399999618530273,2020-09-25,EQUITY,USD,GBP=X,
VNRX,3.190000057220459,2020-10-02,EQUITY,USD,GBP=X,
VNRX,3.450000047683716,2020-10-09,EQUITY,USD,GBP=X,
VNRX,3.569999933242798,2020-10-16,EQUITY,USD,GBP=X,
VNRX,3.259999990463257,2020-10-23,EQUITY,USD,GBP=X,
VNRX,3.5899999141693115,2021-04-09,EQUITY,USD,GBP=X,
VNRX,3.180000066757202,2021-04-16,EQUITY,USD,GBP=X,
VNRX,3.299999952316284,2021-04-23,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2021-04-30,EQUITY,USD,GBP=X,
VNRX,3.119999885559082,2021-05-07,EQUITY,USD,GBP=X,
VNRX,3.4100000858306885,2021-05-14,EQUITY,USD,GBP=X,
VNRX,3.4800000190734863,2021-05-21,EQUITY,USD,GBP=X,
VNRX,3.490000009536743,2021-05-28,EQUITY,USD,GBP=X,
VNRX,3.380000114440918,2021-06-04,EQUITY,USD,GBP=X,
VNRX,3.549999952316284,2021-06-11,EQUITY,USD,GBP=X,
VNRX,3.2300000190734863,2021-06-18,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2021-06-25,EQUITY,USD,GBP=X,
VNRX,3.200000047683716,2021-07-02,EQUITY,USD,GBP=X,
VNRX,3.119999885559082,2021-07-09,EQUITY,USD,GBP=X,
VNRX,3.0299999713897705,2021-07-16,EQUITY,USD,GBP=X,
VNRX,3.059999942779541,2021-07-23,EQUITY,USD,GBP=X,
VNRX,3.180000066757202,2021-07-30,EQUITY,USD,GBP=X,
VNRX,3.1700000762939453,2021-08-06,EQUITY,USD,GBP=X,
VNRX,3.25,2021-08-13,EQUITY,USD,GBP=X,
VNRX,3.119999885559082,2021-08-20,EQUITY,USD,GBP=X,
VNRX,3.319999933242798,2021-08-27,EQUITY,USD,GBP=X,
VNRX,3.3499999046325684,2021-09-03,EQUITY,USD,GBP=X,
VNRX,3.2200000286102295,2021-09-10,EQUITY,USD,GBP=X,
VNRX,3.1700000762939453,2021-09-17,EQUITY,USD,GBP=X,
VNRX,3.25,2021-09-24,EQUITY,USD,GBP=X,
VNRX,3.0199999809265137,2021-10-01,EQUITY,USD,GBP=X,
VNRX,3.259999990463257,2021-10-08,EQUITY,USD,GBP=X,
VNRX,3.450000047683716,2021-10-15,EQUITY,USD,GBP=X,
VNRX,3.359999895095825,2021-10-22,EQUITY,USD,GBP=X,
VNRX,3.3299999237060547,2021-10-29,EQUITY,USD,GBP=X,
VNRX,3.049999952316284,2022-04-01,EQUITY,USD,GBP=X,
VNRX,2.9200000762939453,2022-04-08,EQUITY,USD,GBP=X,
VNRX,2.690000057220459,2022-04-22,EQUITY,USD,GBP=X,
VNRX,2.7899999618530273,2022-04-29,EQUITY,USD,GBP=X,
VNRX,2.640000104904175,2022-05-06,EQUITY,USD,GBP=X,
VNRX,2.299999952316284,2022-05-13,EQUITY,USD,GBP=X,
VNRX,2.5,2022-05-20,EQUITY,USD,GBP=X,
VNRX,2.4800000190734863,2022-05-27,EQUITY,USD,GBP=X,
VNRX,2.5,2022-06-03,EQUITY,USD,GBP=X,
VNRX,2.380000114440918,2022-06-10,EQUITY,USD,GBP=X,
VNRX,2.0399999618530273,2022-06-17,EQUITY,USD,GBP=X,
VNRX,2.0899999141693115,2022-06-24,EQUITY,USD,GBP=X,
VNRX,2.009999990463257,2022-07-01,EQUITY,USD,GBP=X,
VNRX,2.380000114440918,2022-07-08,EQUITY,USD,GBP=X,
VNRX,2.069999933242798,2022-07-15,EQUITY,USD,GBP=X,
VNRX,2.1700000762939453,2022-07-22,EQUITY,USD,GBP=X,
VNRX,2.0299999713897705,2022-07-29,EQUITY,USD,GBP=X,
VNRX,2.0299999713897705,2022-08-05,EQUITY,USD,GBP=X,
VNRX,2.049999952316284,2022-08-12,EQUITY,USD,GBP=X,
VNRX,1.8799999952316284,2022-08-19,EQUITY,USD,GBP=X,
VNRX,1.690000057220459,2022-08-26,EQUITY,USD,GBP=X,
VNRX,1.649999976158142,2022-09-02,EQUITY,USD,GBP=X,
VNRX,1.7599999904632568,2022-09-09,EQUITY,USD,GBP=X,
VNRX,1.659999966621399,2022-09-16,EQUITY,USD,GBP=X,
VNRX,1.5700000524520874,2022-09-23,EQUITY,USD,GBP=X,
VNRX,1.3600000143051147,2022-09-30,EQUITY,USD,GBP=X,
VNRX,1.5499999523162842,2022-10-07,EQUITY,USD,GBP=X,
VNRX,1.4800000190734863,2022-10-14,EQUITY,USD,GBP=X,
VNRX,1.7799999713897705,2022-10-21,EQUITY,USD,GBP=X,
VNRX,1.9600000381469727,2022-10-28,EQUITY,USD,GBP=X,
VNRX,1.909999966621399,2023-03-31,EQUITY,USD,GBP=X,
VNRX,1.6699999570846558,2023-04-14,EQUITY,USD,GBP=X,
VNRX,1.7699999809265137,2023-04-21,EQUITY,USD,GBP=X,
VNRX,1.7000000476837158,2023-04-28,EQUITY,USD,GBP=X,
VNRX,2.0,2023-05-05,EQUITY,USD,GBP=X,
VNRX,1.7699999809265137,2023-05-12,EQUITY,USD,GBP=X,
VNRX,1.5399999618530273,2023-05-19,EQUITY,USD,GBP=X,
VNRX,1.4500000476837158,2023-05-26,EQUITY,USD,GBP=X,
VNRX,1.5399999618530273,2023-06-02,EQUITY,USD,GBP=X,
VNRX,1.559999942779541,2023-06-09,EQUITY,USD,GBP=X,
VNRX,1.7200000286102295,2023-06-16,EQUITY,USD,GBP=X,
VNRX,1.5,2023-06-23,EQUITY,USD,GBP=X,
VNRX,1.3899999856948853,2023-06-30,EQUITY,USD,GBP=X,
VNRX,1.3799999952316284,2023-07-07,EQUITY,USD,GBP=X,
VNRX,1.3899999856948853,2023-07-14,EQUITY,USD,GBP=X,
VNRX,1.5199999809265137,2023-07-21,EQUITY,USD,GBP=X,
VNRX,1.2699999809265137,2023-07-28,EQUITY,USD,GBP=X,
VNRX,1.2999999523162842,2023-08-04,EQUITY,USD,GBP=X,
VNRX,1.2300000190734863,2023-08-11,EQUITY,USD,GBP=X,
VNRX,1.2999999523162842,2023-08-18,EQUITY,USD,GBP=X,
VNRX,1.2300000190734863,2023-08-25,EQUITY,USD,GBP=X,
VNRX,1.2899999618530273,2023-09-01,EQUITY,USD,GBP=X,
VNRX,1.2799999713897705,2023-09-08,EQUITY,USD,GBP=X,
VNRX,1.2200000286102295,2023-09-15,EQUITY,USD,GBP=X,
VNRX,0.6899999976158142,2023-09-22,EQUITY,USD,GBP=X,
VNRX,0.6899999976158142,2023-09-29,EQUITY,USD,GBP=X,
VNRX,0.7200000286102295,2023-10-06,EQUITY,USD,GBP=X,
VNRX,0.6600000262260437,2023-10-13,EQUITY,USD,GBP=X,
VNRX,0.7799999713897705,2023-10-20,EQUITY,USD,GBP=X,
VNRX,0.8100000023841858,2023-10-27,EQUITY,USD,GBP=X,
VNRX,0.75,2024-04-05,EQUITY,USD,GBP=X,
VNRX,0.6899999976158142,2024-04-12,EQUITY,USD,GBP=X,
VNRX,0.6200000047683716,2024-04-19,EQUITY,USD,GBP=X,
VNRX,0.9100000262260437,2024-04-26,EQUITY,USD,GBP=X,
VNRX,0.8899999856948853,2024-05-03,EQUITY,USD,GBP=X,
VNRX,0.8299999833106995,2024-05-10,EQUITY,USD,GBP=X,
VNRX,0.7699999809265137,2024-05-17,EQUITY,USD,GBP=X,
VNRX,0.7300000190734863,2024-05-24,EQUITY,USD,GBP=X,
VNRX,0.7099999785423279,2024-05-31,EQUITY,USD,GBP=X,
VNRX,0.6800000071525574,2024-06-07,EQUITY,USD,GBP=X,
VNRX,0.7099999785423279,2024-06-14,EQUITY,USD,GBP=X,
VNRX,0.6499999761581421,2024-06-21,EQUITY,USD,GBP=X,
VNRX,0.6100000143051147,2024-06-28,EQUITY,USD,GBP=X,
VNRX,0.6200000047683716,2024-07-05,EQUITY,USD,GBP=X,
VNRX,0.6600000262260437,2024-07-12,EQUITY,USD,GBP=X,
VNRX,0.7099999785423279,2024-07-19,EQUITY,USD,GBP=X,
VNRX,0.7599999904632568,2024-07-26,EQUITY,USD,GBP=X,
VNRX,0.6399999856948853,2024-08-02,EQUITY,USD,GBP=X,
VNRX,0.5299999713897705,2024-08-09,EQUITY,USD,GBP=X,
VNRX,0.6000000238418579,2024-08-16,EQUITY,USD,GBP=X,
VNRX,0.6000000238418579,2024-08-23,EQUITY,USD,GBP=X,
VNRX,0.7200000286102295,2024-08-30,EQUITY,USD,GBP=X,
VNRX,0.699999988079071,2024-09-06,EQUITY,USD,GBP=X,
VNRX,0.6800000071525574,2024-09-13,EQUITY,USD,GBP=X,
VNRX,0.6600000262260437,2024-09-20,EQUITY,USD,GBP=X,
VNRX,0.5799999833106995,2024-09-27,EQUITY,USD,GBP=X,
VNRX,0.8799999952316284,2024-10-04,EQUITY,USD,GBP=X,
VNRX,0.6899999976158142,2024-10-11,EQUITY,USD,GBP=X,
VNRX,0.7300000190734863,2024-10-18,EQUITY,USD,GBP=X,
VNRX,0.699999988079071,2024-10-25,EQUITY,USD,GBP=X,
^GSPC,1172.9200439453125,2005-04-01,INDEX,USD,GBP=X,
^GSPC,1181.199951171875,2005-04-08,INDEX,USD,GBP=X,
^GSPC,1142.6199951171875,2005-04-15,INDEX,USD,GBP=X,
^GSPC,1152.1199951171875,2005-04-22,INDEX,USD,GBP=X,
^GSPC,1156.8499755859375,2005-04-29,INDEX,USD,GBP=X,
^GSPC,1171.3499755859375,2005-05-06,INDEX,USD,GBP=X,
^GSPC,1154.050048828125,2005-05-13,INDEX,USD,GBP=X,
^GSPC,1189.280029296875,2005-05-20,INDEX,USD,GBP=X,
^GSPC,1198.780029296875,2005-05-27,INDEX,USD,GBP=X,
^GSPC,1196.02001953125,2005-06-03,INDEX,USD,GBP=X,
^GSPC,1198.1099853515625,2005-06-10,INDEX,USD,GBP=X,
^GSPC,1216.9599609375,2005-06-17,INDEX,USD,GBP=X,
^GSPC,1191.5699462890625,2005-06-24,INDEX,USD,GBP=X,
^GSPC,1194.43994140625,2005-07-01,INDEX,USD,GBP=X,
^GSPC,1211.8599853515625,2005-07-08,INDEX,USD,GBP=X,
^GSPC,1227.9200439453125,2005-07-15,INDEX,USD,GBP=X,
^GSPC,1233.6800537109375,2005-07-22,INDEX,USD,GBP=X,
^GSPC,1234.1800537109375,2005-07-29,INDEX,USD,GBP=X,
^GSPC,1226.4200439453125,2005-08-05,INDEX,USD,GBP=X,
^GSPC,1230.3900146484375,2005-08-12,INDEX,USD,GBP=X,
^GSPC,1219.7099609375,2005-08-19,INDEX,USD,GBP=X,
^GSPC,1205.0999755859375,2005-08-26,INDEX,USD,GBP=X,
^GSPC,1218.02001953125,2005-09-02,INDEX,USD,GBP=X,
^GSPC,1241.47998046875,2005-09-09,INDEX,USD,GBP=X,
^GSPC,1237.9100341796875,2005-09-16,INDEX,USD,GBP=X,
^GSPC,1221.3399658203125,2005-09-20,INDEX,USD,GBP=X,
^GSPC,1215.2900390625,2005-09-23,INDEX,USD,GBP=X,
^GSPC,1228.81005859375,2005-09-30,INDEX,USD,GBP=X,
^GSPC,1195.9000244140625,2005-10-07,INDEX,USD,GBP=X,
^GSPC,1186.5699462890625,2005-10-14,INDEX,USD,GBP=X,
^GSPC,1179.5899658203125,2005-10-21,INDEX,USD,GBP=X,
^GSPC,1198.4100341796875,2005-10-28,INDEX,USD,GBP=X,
^GSPC,1294.8699951171875,2006-03-31,INDEX,USD,GBP=X,
^GSPC,1295.5,2006-04-07,INDEX,USD,GBP=X,
^GSPC,1311.280029296875,2006-04-21,INDEX,USD,GBP=X,
^GSPC,1310.6099853515625,2006-04-28,INDEX,USD,GBP=X,
^GSPC,1325.760009765625,2006-05-05,INDEX,USD,GBP=X,
^GSPC,1291.239990234375,2006-05-12,INDEX,USD,GBP=X,
^GSPC,1267.030029296875,2006-05-19,INDEX,USD,GBP=X,
^GSPC,1280.1600341796875,2006-05-26,INDEX,USD,GBP=X,
^GSPC,1288.219970703125,2006-06-02,INDEX,USD,GBP=X,
^GSPC,1252.300048828125,2006-06-09,INDEX,USD,GBP=X,
^GSPC,1251.5400390625,2006-06-16,INDEX,USD,GBP=X,
^GSPC,1244.5,2006-06-23,INDEX,USD,GBP=X,
^GSPC,1270.199951171875,2006-06-30,INDEX,USD,GBP=X,
^GSPC,1265.47998046875,2006-07-07,INDEX,USD,GBP=X,
^GSPC,1236.199951171875,2006-07-14,INDEX,USD,GBP=X,
^GSPC,1240.2900390625,2006-07-21,INDEX,USD,GBP=X,
^GSPC,1278.550048828125,2006-07-28,INDEX,USD,GBP=X,
^GSPC,1279.3599853515625,2006-08-04,INDEX,USD,GBP=X,
^GSPC,1266.739990234375,2006-08-11,INDEX,USD,GBP=X,
^GSPC,1302.300048828125,2006-08-18,INDEX,USD,GBP=X,
^GSPC,1295.0899658203125,2006-08-25,INDEX,USD,GBP=X,
^GSPC,1311.010009765625,2006-09-01,INDEX,USD,GBP=X,
^GSPC,1298.9200439453125,2006-09-08,INDEX,USD,GBP=X,
^GSPC,1319.6600341796875,2006-09-15,INDEX,USD,GBP=X,
